,gbifKey
38208,5338255
38209,5382581
38210,5383220
38211,5386653
38212,5418716
38213,5418920
38214,5524099
38215,5530236
38216,5541260
38217,5564834
38218,5571628
38219,5589641
38220,5591682
38221,5609371
38222,5635785
38223,5669135
38224,5670228
38225,5680840
38226,5685677
38227,5943543
38228,7152601
38229,7227781
38230,7276425
38231,7287850
38232,7293327
38233,7320933
38234,7323000
38235,7356106
38236,7389877
38237,7421442
38238,7468660
38239,7546932
38240,7556775
38241,7594813
38242,7614849
38243,7635428
38244,7659171
38245,7756554
38246,7782606
38247,7835772
38248,7900084
38249,7914767
38250,7993481
38251,7993938
38252,8001519
38253,8026501
38254,8106362
38255,8178700
38256,8344866
38257,8362744
38258,8375090
38259,8399435
38260,8399643
38261,8590973
38262,8779029
38263,9130499
38264,9427454
38265,9634885
38266,10777512
38267,11006441
38268,11101531
38269,11469639
38270,2406
38271,8739
38272,2679674
38273,2681366
38274,2682165
38275,2682196
38276,2687821
38277,2702813
38278,2705688
38279,2709044
38280,2709091
38281,2715729
38282,2717712
38283,2733938
38284,2735072
38285,2735433
38286,2739529
38287,2796752
38288,2801447
38289,2811636
38290,2813600
38291,2815560
38292,2815885
38293,2837232
38294,2842938
38295,2843497
38296,2844957
38297,2846229
38298,2846699
38299,2863039
38300,2868541
38301,2870036
38302,2892426
38303,2892468
38304,2900102
38305,2911635
38306,2930155
38307,2932971
38308,2952946
38309,2953644
38310,2967624
38311,2974596
38312,2976228
38313,3033980
38314,3035858
38315,3039524
38316,3081768
38317,3089185
38318,3091119
38319,3096969
38320,3155120
38321,3156369
38322,3156927
38323,3172881
38324,3179966
38325,3182791
38326,3185991
38327,3189977
38328,3589520
38329,3589766
38330,3597131
38331,3600507
38332,3600685
38333,3624628
38334,3625151
38335,3644317
38336,3670964
38337,3716895
38338,3749191
38339,3868143
38340,3879205
38341,3903446
38342,3989317
38343,3993836
38344,4030219
38345,4031747
38346,4047945
38347,4050912
38348,4053991
38349,4079985
38350,4096493
38351,4109054
38352,4149465
38353,4168693
38354,4169797
38355,4176512
38356,4179178
38357,4189347
38358,4191318
38359,4204671
38360,4204696
38361,4257592
38362,4261344
38363,5273074
38364,5303564
38365,5305872
38366,5306376
38367,5334932
38368,5359429
38369,5359843
38370,5367438
38371,5416110
38372,5529477
38373,5547885
38374,5575828
38375,5590346
38376,5592390
38377,5592721
38378,5597341
38379,5605181
38380,5607645
38381,5609990
38382,5615534
38383,5639217
38384,5647926
38385,5657526
38386,5666179
38387,5668988
38388,5669944
38389,5674507
38390,5680974
38391,5687372
38392,5948330
38393,6064651
38394,6306346
38395,7160074
38396,7222663
38397,7226028
38398,7314580
38399,7320491
38400,7321890
38401,7328474
38402,7328938
38403,7330967
38404,7358006
38405,7391461
38406,7432307
38407,7482155
38408,7506737
38409,7518206
38410,7567957
38411,7572595
38412,7587179
38413,7617493
38414,7631671
38415,7663715
38416,7681482
38417,7709401
38418,7773714
38419,7827523
38420,7837442
38421,7902682
38422,8045433
38423,8086167
38424,8107167
38425,8121655
38426,8244519
38427,8246609
38428,8334709
38429,8718841
38430,8730167
38431,8875593
38432,9663043
38433,9718171
38434,9823326
38435,10708745
38436,10745945
38437,11011397
38438,11279445
38439,11607444
38440,12108948
38441,12119193
38442,4628
38443,2643220
38444,2643317
38445,2643331
38446,2656662
38447,2668400
38448,2670274
38449,2687929
38450,2689088
38451,2700859
38452,2712946
38453,2722174
38454,2725498
38455,2736335
38456,2738489
38457,2739339
38458,2760157
38459,2785618
38460,2789101
38461,2794970
38462,2797765
38463,2797812
38464,2801377
38465,2805562
38466,2837237
38467,2844696
38468,2847806
38469,2871470
38470,2882404
38471,2883435
38472,2883550
38473,2886428
38474,2888439
38475,2899474
38476,2905454
38477,2921618
38478,2926895
38479,2931076
38480,2941831
38481,2946166
38482,2950411
38483,2952257
38484,2953544
38485,2953550
38486,2976782
38487,2979257
38488,3001509
38489,3022002
38490,3080179
38491,3086365
38492,3139941
38493,3152230
38494,3154252
38495,3185990
38496,3230956
38497,3576191
38498,3587553
38499,3596934
38500,3606011
38501,3606539
38502,3606681
38503,3613887
38504,3613932
38505,3615152
38506,3624097
38507,3643311
38508,3643368
38509,3660448
38510,3669777
38511,3684166
38512,3685355
38513,3719998
38514,3721858
38515,3744452
38516,3846589
38517,3858461
38518,3879528
38519,3891879
38520,3932775
38521,4015067
38522,4015671
38523,4031773
38524,4041585
38525,4081107
38526,4101293
38527,4122105
38528,4166751
38529,4166903
38530,4169155
38531,4172773
38532,4172794
38533,4172937
38534,4175297
38535,4183427
38536,4187201
38537,4196764
38538,4257421
38539,4271149
38540,5276120
38541,5283097
38542,5306193
38543,5315425
38544,5315442
38545,5317221
38546,5325151
38547,5327585
38548,5329423
38549,5330353
38550,5336281
38551,5357140
38552,5363979
38553,5378704
38554,5383411
38555,5383443
38556,5408405
38557,5525931
38558,5545170
38559,5548414
38560,5570814
38561,5571269
38562,5571758
38563,5589091
38564,5645934
38565,5648152
38566,5666144
38567,5677426
38568,5686451
38569,5940299
38570,6404355
38571,7224896
38572,7291096
38573,7293432
38574,7300868
38575,7307237
38576,7382597
38577,7427057
38578,7433545
38579,7478724
38580,7592505
38581,7614242
38582,7627420
38583,7652097
38584,7670212
38585,7717191
38586,7797966
38587,7812889
38588,7862363
38589,7865325
38590,7888380
38591,7905096
38592,7948354
38593,7951430
38594,8108275
38595,8110732
38596,8126682
38597,8241433
38598,8269020
38599,8292268
38600,8357106
38601,8400115
38602,8421030
38603,8653565
38604,8789101
38605,8884613
38606,9303209
38607,9337950
38608,9753033
38609,2642980
38610,2644728
38611,2648709
38612,2669961
38613,2682238
38614,2690294
38615,2705565
38616,2719118
38617,2719209
38618,2757347
38619,2757918
38620,2760669
38621,2764766
38622,2766015
38623,2788128
38624,2795525
38625,2804285
38626,2813428
38627,2813830
38628,2865618
38629,2870613
38630,2883326
38631,2888030
38632,2905747
38633,2909045
38634,2919503
38635,2919840
38636,2921464
38637,2925664
38638,2928516
38639,2943371
38640,2948605
38641,2949335
38642,2974622
38643,2978087
38644,2984510
38645,3003244
38646,3056375
38647,3073943
38648,3075778
38649,3141107
38650,3176719
38651,3181243
38652,3182187
38653,3183565
38654,3184063
38655,3571996
38656,3599929
38657,3605889
38658,3605918
38659,3614016
38660,3644748
38661,3684533
38662,3712818
38663,3722375
38664,3744324
38665,3750958
38666,3786221
38667,3786764
38668,3820490
38669,3831040
38670,3850472
38671,3851386
38672,3858499
38673,3870674
38674,3876073
38675,3892347
38676,3932515
38677,3936425
38678,4026225
38679,4044868
38680,4048232
38681,4080732
38682,4099313
38683,4143305
38684,4144310
38685,4157869
38686,4159644
38687,4178288
38688,4179973
38689,4191418
38690,4261372
38691,4931015
38692,5281954
38693,5294333
38694,5301779
38695,5307524
38696,5322848
38697,5323119
38698,5323884
38699,5325042
38700,5336960
38701,5337234
38702,5341070
38703,5384335
38704,5417401
38705,5418685
38706,5419359
38707,5532308
38708,5549078
38709,5558068
38710,5595380
38711,5597458
38712,5601132
38713,5602321
38714,5614417
38715,5646067
38716,5654154
38717,6136405
38718,6365698
38719,6367618
38720,6369819
38721,7067374
38722,7262664
38723,7269668
38724,7271381
38725,7293736
38726,7298372
38727,7317446
38728,7317549
38729,7322920
38730,7385282
38731,7414441
38732,7548905
38733,7594462
38734,7607961
38735,7684242
38736,7738955
38737,7741194
38738,7758614
38739,7776926
38740,7797592
38741,7831598
38742,7835333
38743,7894172
38744,8053148
38745,8074662
38746,8096728
38747,8105807
38748,8113330
38749,8177324
38750,8276186
38751,8321360
38752,8322435
38753,9361227
38754,10845250
38755,10880943
38756,11104653
38757,11184166
38758,2641883
38759,2645049
38760,2651085
38761,2667830
38762,2675419
38763,2689540
38764,2702506
38765,2705877
38766,2706249
38767,2732664
38768,2734875
38769,2738421
38770,2740415
38771,2749747
38772,2757847
38773,2759722
38774,2795451
38775,2803181
38776,2812624
38777,2812965
38778,2813880
38779,2815599
38780,2832300
38781,2846230
38782,2850365
38783,2863218
38784,2864050
38785,2865314
38786,2900090
38787,2905357
38788,2906301
38789,2915734
38790,2918030
38791,2928524
38792,2929627
38793,2929690
38794,2970721
38795,2976244
38796,2998218
38797,3033294
38798,3062307
38799,3076279
38800,3076358
38801,3076603
38802,3080608
38803,3082936
38804,3152228
38805,3152616
38806,3156779
38807,3158351
38808,3182045
38809,3185998
38810,3189684
38811,3189944
38812,3581925
38813,3590886
38814,3598655
38815,3605319
38816,3606004
38817,3646066
38818,3769575
38819,3773142
38820,3788183
38821,3836663
38822,3847895
38823,3858875
38824,3859196
38825,3870490
38826,3870795
38827,4069816
38828,4080463
38829,4083234
38830,4097243
38831,4098506
38832,4100774
38833,4107523
38834,4142817
38835,4142852
38836,4169748
38837,4173093
38838,4173229
38839,4177550
38840,4181595
38841,4189984
38842,4198677
38843,4256413
38844,4257869
38845,4258708
38846,4906496
38847,5279592
38848,5283760
38849,5285215
38850,5293632
38851,5303420
38852,5314592
38853,5324341
38854,5329828
38855,5332527
38856,5332879
38857,5341041
38858,5382782
38859,5400794
38860,5419011
38861,5530883
38862,5557676
38863,5559314
38864,5570773
38865,5571295
38866,5588212
38867,5589376
38868,5647942
38869,5653965
38870,5656215
38871,5668600
38872,5669098
38873,5677248
38874,5680817
38875,5685539
38876,5700313
38877,5836218
38878,5838604
38879,6024766
38880,6418711
38881,7150518
38882,7222050
38883,7293258
38884,7293493
38885,7310952
38886,7316795
38887,7326696
38888,7350845
38889,7354877
38890,7355911
38891,7390343
38892,7392954
38893,7398822
38894,7406134
38895,7413547
38896,7436433
38897,7452717
38898,7536453
38899,7560607
38900,7574580
38901,7656825
38902,7671981
38903,7684312
38904,7698052
38905,7742620
38906,7856505
38907,7936600
38908,7954861
38909,8060417
38910,8117670
38911,8292438
38912,8321285
38913,8369660
38914,8395691
38915,8397932
38916,8429147
38917,9337371
38918,10919747
38919,10920765
38920,11586306
38921,2642960
38922,2669299
38923,2679540
38924,2681334
38925,2703922
38926,2721887
38927,2730284
38928,2730594
38929,2735499
38930,2760824
38931,2762969
38932,2798665
38933,2812672
38934,2814051
38935,2815363
38936,2840847
38937,2845292
38938,2846890
38939,2885576
38940,2886416
38941,2905394
38942,2905873
38943,2906081
38944,2925648
38945,2925906
38946,2928596
38947,2952956
38948,2958892
38949,2965925
38950,2974629
38951,2981495
38952,2984911
38953,3037660
38954,3056381
38955,3067098
38956,3084012
38957,3086517
38958,3152238
38959,3154314
38960,3154404
38961,3165008
38962,3182506
38963,3190637
38964,3592250
38965,3601091
38966,3606626
38967,3607816
38968,3608710
38969,3608781
38970,3619002
38971,3622124
38972,3624368
38973,3648050
38974,3674932
38975,3686616
38976,3731376
38977,3751630
38978,3772393
38979,3779148
38980,3786672
38981,3825025
38982,3838359
38983,3869845
38984,3874022
38985,3896114
38986,3896479
38987,4093401
38988,4096611
38989,4097079
38990,4097767
38991,4102170
38992,4158407
38993,4159121
38994,4160562
38995,4177186
38996,4177188
38997,4179828
38998,4182712
38999,4906494
39000,5277370
39001,5293121
39002,5302232
39003,5305537
39004,5306325
39005,5325142
39006,5333200
39007,5338664
39008,5339641
39009,5359599
39010,5391570
39011,5414293
39012,5544031
39013,5561570
39014,5564659
39015,5571013
39016,5571563
39017,5571662
39018,5638924
39019,5639461
39020,5673305
39021,5929252
39022,5944383
39023,5944424
39024,6373802
39025,6391450
39026,7224514
39027,7225373
39028,7268356
39029,7290969
39030,7296915
39031,7323104
39032,7326125
39033,7427761
39034,7452866
39035,7551554
39036,7611798
39037,7623945
39038,7627621
39039,7853976
39040,7874265
39041,7953366
39042,8003092
39043,8064657
39044,8206723
39045,8243896
39046,8314820
39047,8377332
39048,8429432
39049,8590284
39050,8913882
39051,9504389
39052,2656621
39053,2660388
39054,2665223
39055,2675580
39056,2676915
39057,2681755
39058,2689207
39059,2689586
39060,2703131
39061,2704858
39062,2708659
39063,2718582
39064,2762964
39065,2776471
39066,2795573
39067,2796788
39068,2806948
39069,2813675
39070,2814831
39071,2838348
39072,2847557
39073,2863012
39074,2863128
39075,2863278
39076,2866407
39077,2868769
39078,2874864
39079,2883379
39080,2887873
39081,2910443
39082,2919485
39083,2927094
39084,2952945
39085,2953529
39086,2974653
39087,2984466
39088,3036925
39089,3037273
39090,3082179
39091,3086778
39092,3153932
39093,3183444
39094,3189384
39095,3229088
39096,3591548
39097,3598224
39098,3629426
39099,3644372
39100,3667680
39101,3684027
39102,3737644
39103,3743373
39104,3764420
39105,3791234
39106,3793923
39107,3819719
39108,3824261
39109,3833295
39110,3835545
39111,3861744
39112,3932792
39113,3940858
39114,4001140
39115,4011428
39116,4016633
39117,4028770
39118,4031086
39119,4031831
39120,4051380
39121,4053433
39122,4069773
39123,4101967
39124,4123208
39125,4167623
39126,4168442
39127,4176402
39128,4193243
39129,4259127
39130,4261348
39131,5275841
39132,5278973
39133,5281708
39134,5286119
39135,5289670
39136,5294301
39137,5294414
39138,5302296
39139,5304492
39140,5305217
39141,5307122
39142,5311266
39143,5312975
39144,5314991
39145,5323387
39146,5325317
39147,5340925
39148,5356335
39149,5378747
39150,5405288
39151,5407583
39152,5571824
39153,5594326
39154,5637149
39155,5657413
39156,5663489
39157,5669244
39158,5947097
39159,6109637
39160,6307084
39161,6385637
39162,7226990
39163,7275762
39164,7301368
39165,7329109
39166,7370121
39167,7452541
39168,7549721
39169,7647634
39170,7693513
39171,7772534
39172,7886051
39173,8033701
39174,8135350
39175,8212237
39176,8229037
39177,8301022
39178,8340331
39179,8343804
39180,8361403
39181,8379323
39182,8509475
39183,8559094
39184,8696145
39185,9356167
39186,9499787
39187,10279548
39188,10684658
39189,11034115
39190,11100066
39191,11217593
39192,2644550
39193,2651832
39194,2656311
39195,2688214
39196,2688639
39197,2689209
39198,2692759
39199,2703473
39200,2718992
39201,2733755
39202,2754430
39203,2757624
39204,2764937
39205,2795210
39206,2809441
39207,2813852
39208,2818341
39209,2842245
39210,2842257
39211,2844876
39212,2863165
39213,2883459
39214,2883592
39215,2886579
39216,2905982
39217,2912490
39218,2913773
39219,2918292
39220,2923142
39221,2926885
39222,2928755
39223,2943936
39224,2968840
39225,2979777
39226,2984571
39227,3037827
39228,3054181
39229,3060225
39230,3061396
39231,3061410
39232,3098932
39233,3101358
39234,3129112
39235,3152025
39236,3152060
39237,3152520
39238,3153063
39239,3153450
39240,3153881
39241,3173253
39242,3182787
39243,3183463
39244,3183883
39245,3186438
39246,3573084
39247,3578755
39248,3592031
39249,3597403
39250,3598254
39251,3606993
39252,3607395
39253,3608819
39254,3616459
39255,3662330
39256,3684274
39257,3750410
39258,3750904
39259,3751288
39260,3776910
39261,3785354
39262,3785916
39263,3821411
39264,3824895
39265,3850626
39266,3864570
39267,3866322
39268,3868189
39269,3876218
39270,3876704
39271,3877058
39272,3905945
39273,3914674
39274,4001532
39275,4023506
39276,4036814
39277,4068906
39278,4082953
39279,4096755
39280,4099749
39281,4127073
39282,4128758
39283,4137697
39284,4147836
39285,4172316
39286,4173140
39287,4174866
39288,4185712
39289,5285220
39290,5286064
39291,5286264
39292,5291207
39293,5294558
39294,5301099
39295,5301493
39296,5314904
39297,5315450
39298,5315628
39299,5317128
39300,5383044
39301,5391288
39302,5418751
39303,5421186
39304,5530278
39305,5530341
39306,5532956
39307,5536040
39308,5536701
39309,5564980
39310,5572083
39311,5578388
39312,5591519
39313,5600895
39314,5601451
39315,5648018
39316,5703523
39317,5836531
39318,6026627
39319,6308383
39320,6316225
39321,6709172
39322,6712672
39323,6864517
39324,7167246
39325,7263588
39326,7265969
39327,7291082
39328,7332427
39329,7415257
39330,7436235
39331,7675000
39332,7717391
39333,7730947
39334,7733959
39335,7736224
39336,7818022
39337,7855483
39338,7945761
39339,7951196
39340,7957746
39341,8048111
39342,8089485
39343,8093510
39344,8094206
39345,8126191
39346,8140218
39347,8163731
39348,8196877
39349,8205153
39350,8306162
39351,8331734
39352,8397003
39353,8478156
39354,8752115
39355,8788539
39356,8915025
39357,8977013
39358,9028297
39359,9089915
39360,9387488
39361,9492491
39362,9623634
39363,11993939
39364,949
39365,2431
39366,5015
39367,7681
39368,2650247
39369,2653126
39370,2668082
39371,2670564
39372,2673536
39373,2673847
39374,2677673
39375,2680351
39376,2688691
39377,2716516
39378,2732704
39379,2734866
39380,2739409
39381,2765940
39382,2783187
39383,2802835
39384,2802855
39385,2815316
39386,2815429
39387,2818274
39388,2835933
39389,2835977
39390,2844328
39391,2869636
39392,2899886
39393,2916120
39394,2919454
39395,2923047
39396,2941233
39397,2944275
39398,2956594
39399,2971774
39400,2980095
39401,2982573
39402,2996004
39403,3037974
39404,3046209
39405,3059504
39406,3060510
39407,3060531
39408,3071461
39409,3074089
39410,3080097
39411,3080626
39412,3080918
39413,3082134
39414,3082165
39415,3154072
39416,3154982
39417,3167091
39418,3180779
39419,3186763
39420,3190387
39421,3190740
