;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;synonym;class;note
1503;3188706;;Pemphis acidula J.R.Forst. & G.Forst.;Pemphis acidula;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Lythraceae;Pemphis;Pemphis acidula;6;7707728.0;220.0;690.0;6684.0;3188705.0;3188706.0;False;Magnoliopsida;
1504;2706141;5828197.0;Pennisetum glaucum (L.) R.Br.;Pennisetum glaucum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Cenchrus;Cenchrus americanus;6;7707728.0;196.0;1369.0;3073.0;2703201.0;5828197.0;True;Liliopsida;
1505;7796168;;Pentatropis capensis (L.fil.) Bullock;Pentatropis capensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Pentatropis;Pentatropis capensis;6;7707728.0;220.0;412.0;6701.0;3231043.0;7796168.0;False;Magnoliopsida;
1506;4186912;3086412.0;Peperomia exigua (Blume) Miq.;Peperomia exigua;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Peperomia;Peperomia pellucida;6;7707728.0;220.0;404.0;6678.0;3086367.0;3086412.0;True;Magnoliopsida;
1507;4187922;;Peperomia peltaphylla Trel. & Yunck.;Peperomia peltaphylla;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Peperomia;Peperomia peltaphylla;6;7707728.0;220.0;404.0;6678.0;3086367.0;4187922.0;False;Magnoliopsida;
1508;3086421;;Peperomia serpens (Sw.) Loudon;Peperomia serpens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Peperomia;Peperomia serpens;6;7707728.0;220.0;404.0;6678.0;3086367.0;3086421.0;False;Magnoliopsida;
1509;4182655;5685132.0;Persea excelsa (Blume) Kosterm.;Persea excelsa;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Phoebe;Phoebe excelsa;6;7707728.0;220.0;407.0;6688.0;3034093.0;5685132.0;True;Magnoliopsida;
1510;2889198;;Persicaria pensylvanica (L.) M.Gómez;Persicaria pensylvanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Polygonaceae;Persicaria;Persicaria pensylvanica;6;7707728.0;220.0;422.0;2416.0;6390748.0;2889198.0;False;Magnoliopsida;
1511;6391908;8848208.0;Persicaria wallichii Greuter & Burdet;Persicaria wallichii;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Polygonaceae;Koenigia;Koenigia polystachya;6;7707728.0;220.0;422.0;2416.0;2889050.0;8848208.0;True;Magnoliopsida;
1512;2836465;;Phaius tankervilleae (Banks) Blume;Phaius tankervilleae;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Orchidaceae;Phaius;Phaius tankervilleae;6;7707728.0;196.0;1169.0;7689.0;2836449.0;2836465.0;False;Liliopsida;
1513;7895892;2982380.0;Phaseolus radiatus L.;Phaseolus radiatus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Vigna;Vigna radiata;6;7707728.0;220.0;1370.0;5386.0;2982372.0;2982380.0;True;Magnoliopsida;
1514;5290154;;Phragmites karka (Retz.) Trin. ex Steud.;Phragmites karka;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Phragmites;Phragmites karka;6;7707728.0;196.0;1369.0;3073.0;2705783.0;5290154.0;False;Liliopsida;
1515;5302785;;Phrynium hirtum Ridl.;Phrynium hirtum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Marantaceae;Phrynium;Phrynium hirtum;6;7707728.0;196.0;627.0;8784.0;2760246.0;5302785.0;False;Liliopsida;
1516;5382589;;Phyllanthus amarus Schumach. & Thonn.;Phyllanthus amarus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus amarus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5382589.0;False;Magnoliopsida;
1517;5382163;;Phyllanthus buxifolius (Blume) Müll.Arg.;Phyllanthus buxifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus buxifolius;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5382163.0;False;Magnoliopsida;
1518;5382696;;Phyllanthus myrtifolius (Wight) Müll.Arg.;Phyllanthus myrtifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus myrtifolius;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5382696.0;False;Magnoliopsida;
1519;5381514;;Phyllanthus pulcher Wall. ex Müll.Arg.;Phyllanthus pulcher;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus pulcher;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5381514.0;False;Magnoliopsida;
1520;5382086;5382061.0;Phyllanthus simplex Retz.;Phyllanthus simplex;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus virgatus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5382061.0;True;Magnoliopsida;
1521;4025486;11829634.0;Phymatosorus diversifolius (Willd.) Pic.Serm.;Phymatosorus diversifolius;SPECIES;SYNONYM;92;EXACT;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Lecanopteris;Lecanopteris pustulata;6;7707728.0;7228684.0;392.0;2368.0;7290137.0;11923657.0;True;Polypodiopsida;
1522;2928907;;Physalis L.;Physalis;GENUS;ACCEPTED;96;HIGHERRANK;Plantae;Tracheophyta;Solanales;Solanaceae;Physalis;;6;7707728.0;220.0;1176.0;7717.0;2928907.0;;False;Magnoliopsida;
1523;5341784;;Physalis peruviana L.;Physalis peruviana;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Physalis;Physalis peruviana;6;7707728.0;220.0;1176.0;7717.0;2928907.0;5341784.0;False;Magnoliopsida;
1524;3597223;;Phytocrene macrophylla (Blume) Blume;Phytocrene macrophylla;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Icacinales;Icacinaceae;Phytocrene;Phytocrene macrophylla;6;7707728.0;220.0;7223732.0;2513.0;7314424.0;3597223.0;False;Magnoliopsida;
1525;5670477;;Pilea melastomoides (Poir.) Wedd.;Pilea melastomoides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Pilea;Pilea melastomoides;6;7707728.0;220.0;691.0;6639.0;2984417.0;5670477.0;False;Magnoliopsida;
1526;5361818;;Pilea pumila (L.) A.Gray;Pilea pumila;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Pilea;Pilea pumila;6;7707728.0;220.0;691.0;6639.0;2984417.0;5361818.0;False;Magnoliopsida;
1527;3054790;;Pimelodendron amboinicum Hassk.;Pimelodendron amboinicum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Pimelodendron;Pimelodendron amboinicum;6;7707728.0;220.0;1414.0;4691.0;3054784.0;3054790.0;False;Magnoliopsida;
1528;5285119;;Pinus merkusii Jungh. & de Vriese;Pinus merkusii;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Pinales;Pinaceae;Pinus;Pinus merkusii;6;7707728.0;194.0;640.0;3925.0;2684241.0;5285119.0;False;Pinopsida;
1529;7606629;;Piper cubeba L.fil.;Piper cubeba;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper cubeba;6;7707728.0;220.0;404.0;6678.0;3075433.0;7606629.0;False;Magnoliopsida;
1530;4190924;;Piper flaviflorum C.DC.;Piper flaviflorum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper flaviflorum;6;7707728.0;220.0;404.0;6678.0;3075433.0;4190924.0;False;Magnoliopsida;
1531;3086358;4186474.0;Piper methysticum G.Forst.;Piper methysticum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Macropiper;Macropiper methysticum;6;7707728.0;220.0;404.0;6678.0;7305061.0;4186474.0;True;Magnoliopsida;
1532;3086365;;Piper peltatum L.;Piper peltatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper peltatum;6;7707728.0;220.0;404.0;6678.0;3075433.0;3086365.0;False;Magnoliopsida;
1533;3086265;3701578.0;Pisonia grandis R.Br.;Pisonia grandis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Nyctaginaceae;Ceodes;Ceodes grandis;6;7707728.0;220.0;422.0;6718.0;7327172.0;3701578.0;True;Magnoliopsida;
1534;2962831;;Pithecellobium dulce (Roxb.) Benth.;Pithecellobium dulce;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Pithecellobium;Pithecellobium dulce;6;7707728.0;220.0;1370.0;5386.0;2962745.0;2962831.0;False;Magnoliopsida;
1535;2651790;;Pityrogramma calomelanos (L.) Link;Pityrogramma calomelanos;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Pteridaceae;Pityrogramma;Pityrogramma calomelanos;6;7707728.0;7228684.0;392.0;2367.0;2651789.0;2651790.0;False;Polypodiopsida;
1536;2758999;;Plagiostachys mucida Holttum;Plagiostachys mucida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Plagiostachys;Plagiostachys mucida;6;7707728.0;196.0;627.0;4687.0;2758962.0;2758999.0;False;Liliopsida;
1537;5383744;;Planchonia valida (Blume) Blume;Planchonia valida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ericales;Lecythidaceae;Planchonia;Planchonia valida;6;7707728.0;220.0;1353.0;3990.0;3082524.0;5383744.0;False;Magnoliopsida;
1538;2738629;;Plectocomiopsis wrayi Becc.;Plectocomiopsis wrayi;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Plectocomiopsis;Plectocomiopsis wrayi;6;7707728.0;196.0;552.0;7681.0;2738622.0;2738629.0;False;Liliopsida;
1539;3905482;;Plectranthus ciliatus E.Mey.;Plectranthus ciliatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Plectranthus;Plectranthus ciliatus;6;7707728.0;220.0;408.0;2497.0;2926635.0;3905482.0;False;Magnoliopsida;
1540;2776140;5304502.0;Pleomele angustifolia (Medik.) N.E.Br.;Pleomele angustifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Asparagaceae;Dracaena;Dracaena angustifolia;6;7707728.0;196.0;1169.0;7683.0;2752062.0;5304502.0;True;Liliopsida;
1541;3590050;;Ploiarium alternifolium (Vahl) Melch.;Ploiarium alternifolium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Bonnetiaceae;Ploiarium;Ploiarium alternifolium;6;7707728.0;220.0;1414.0;3231358.0;7313782.0;3590050.0;False;Magnoliopsida;
1542;4105523;;Pogonatherum paniceum (Lam.) Hack.;Pogonatherum paniceum;SPECIES;ACCEPTED;88;FUZZY;Plantae;Tracheophyta;Poales;Poaceae;Pogonatherum;Pogonatherum paniceum;6;7707728.0;196.0;1369.0;3073.0;4105412.0;4105523.0;False;Liliopsida;
1543;7308947;;Pogostemon auricularius (L.) Hassk.;Pogostemon auricularius;SPECIES;ACCEPTED;98;FUZZY;Plantae;Tracheophyta;Lamiales;Lamiaceae;Pogostemon;Pogostemon auricularius;6;7707728.0;220.0;408.0;2497.0;2926671.0;7308947.0;False;Magnoliopsida;
1544;7308947;;Pogostemon auricularius (L.) Hassk.;Pogostemon auricularius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Pogostemon;Pogostemon auricularius;6;7707728.0;220.0;408.0;2497.0;2926671.0;7308947.0;False;Magnoliopsida;
1545;3900033;;Pogostemon heyneanus Benth.;Pogostemon heyneanus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Pogostemon;Pogostemon heyneanus;6;7707728.0;220.0;408.0;2497.0;2926671.0;3900033.0;False;Magnoliopsida;
1546;7308947;;Pogostemon auricularius (L.) Hassk.;Pogostemon auricularius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Pogostemon;Pogostemon auricularius;6;7707728.0;220.0;408.0;2497.0;2926671.0;7308947.0;False;Magnoliopsida;
1547;4013260;;Poikilospermum erectum (Blanco) Merr.;Poikilospermum erectum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Poikilospermum;Poikilospermum erectum;6;7707728.0;220.0;691.0;6639.0;7316391.0;4013260.0;False;Magnoliopsida;
1548;5303475;;Pollia secundiflora (Blume) Bakh.f.;Pollia secundiflora;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Commelinales;Commelinaceae;Pollia;Pollia secundiflora;6;7707728.0;196.0;553.0;2763195.0;2763833.0;5303475.0;False;Liliopsida;
1549;3156374;;Polyalthia sclerophylla Hook.f. & Thomson;Polyalthia sclerophylla;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Polyalthia;Polyalthia sclerophylla;6;7707728.0;220.0;718.0;9291.0;3156263.0;3156374.0;False;Magnoliopsida;
1550;7878878;4034001.0;Polygonum punctatum Buch.-Ham. ex D.Don;Polygonum punctatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Polygonaceae;Persicaria;Persicaria nepalensis;6;7707728.0;220.0;422.0;2416.0;6390748.0;4034001.0;True;Magnoliopsida;
1551;7854106;;Popowia pisocarpa (Blume) Endl.;Popowia pisocarpa;SPECIES;DOUBTFUL;100;EXACT;Plantae;Tracheophyta;Magnoliales;Annonaceae;Popowia;Popowia pisocarpa;6;7707728.0;220.0;718.0;9291.0;3156636.0;7854106.0;False;Magnoliopsida;
1552;3084700;;Portulaca grandiflora Hook.;Portulaca grandiflora;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Portulacaceae;Portulaca;Portulaca grandiflora;6;7707728.0;220.0;422.0;6717.0;3084696.0;3084700.0;False;Magnoliopsida;
1553;6;;Plantae;Plantae;KINGDOM;ACCEPTED;99;HIGHERRANK;Plantae;;;;;;6;;;;;;;False;;
1554;3897726;6411486.0;Premna foetida Reinw. ex Blume;Premna foetida;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Premna;Premna serratifolia;6;7707728.0;220.0;408.0;2497.0;2925344.0;6411486.0;True;Magnoliopsida;
1555;7308531;3895764.0;Premna oblongifolia Merr.;Premna oblongifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Premna;Premna trichostoma;6;7707728.0;220.0;408.0;2497.0;2925344.0;3895764.0;True;Magnoliopsida;
1556;3022372;;Prunus javanica (Teijsm. & Binn.) Miq.;Prunus javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Prunus;Prunus javanica;6;7707728.0;220.0;691.0;5015.0;3020559.0;3022372.0;False;Magnoliopsida;
1557;2920385;;Psychotria nervosa Sw.;Psychotria nervosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psychotria;Psychotria nervosa;6;7707728.0;220.0;412.0;8798.0;2919963.0;2920385.0;False;Magnoliopsida;
1558;2921432;;Psychotria viridiflora Reinw. ex Blume;Psychotria viridiflora;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psychotria;Psychotria viridiflora;6;7707728.0;220.0;412.0;8798.0;2919963.0;2921432.0;False;Magnoliopsida;
1559;5275012;;Pteridium aquilinum (L.) Kuhn;Pteridium aquilinum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Dennstaedtiaceae;Pteridium;Pteridium aquilinum;6;7707728.0;7228684.0;392.0;6623.0;5275011.0;5275012.0;False;Polypodiopsida;
1560;5275397;;Pteris longifolia L.;Pteris longifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Pteridaceae;Pteris;Pteris longifolia;6;7707728.0;7228684.0;392.0;2367.0;2651676.0;5275397.0;False;Polypodiopsida;
1561;7744422;;Pternandra echinata Wall.;Pternandra echinata;SPECIES;DOUBTFUL;100;EXACT;Plantae;Tracheophyta;Myrtales;Melastomataceae;Pternandra;Pternandra echinata;6;7707728.0;220.0;690.0;6683.0;3867431.0;7744422.0;False;Magnoliopsida;
1562;3867631;;Pternandra galeata (Korth.) Ridl.;Pternandra galeata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Melastomataceae;Pternandra;Pternandra galeata;6;7707728.0;220.0;690.0;6683.0;3867431.0;3867631.0;False;Magnoliopsida;
1563;5835447;;Pterospermum heterophyllum Hance;Pterospermum heterophyllum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum heterophyllum;6;7707728.0;220.0;941.0;6685.0;3233957.0;5835447.0;False;Magnoliopsida;
1564;7855627;;Pterospermum javanicum Jungh.;Pterospermum javanicum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum javanicum;6;7707728.0;220.0;941.0;6685.0;3233957.0;7855627.0;False;Magnoliopsida;
1565;5545765;;Pterospermum reticulatum Wight & Arn.;Pterospermum reticulatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum reticulatum;6;7707728.0;220.0;941.0;6685.0;3233957.0;5545765.0;False;Magnoliopsida;
1566;7857921;7834037.0;Pterospermum xylocarpum (Gaertn.) Oken;Pterospermum xylocarpum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum xylocarpum;6;7707728.0;220.0;941.0;6685.0;3233957.0;7834037.0;True;Magnoliopsida;
1567;2977677;2977687.0;Pueraria phaseoloides (Roxb.) Benth.;Pueraria phaseoloides;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Neustanthus;Neustanthus phaseoloides;6;7707728.0;220.0;1370.0;5386.0;2947396.0;2977687.0;True;Magnoliopsida;
1568;3830850;3830802.0;Pycnarrhena cauliflora Diels;Pycnarrhena cauliflora;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Ranunculales;Menispermaceae;Pycnarrhena;Pycnarrhena longifolia;6;7707728.0;220.0;399.0;2411.0;7268777.0;3830802.0;True;Magnoliopsida;
1569;3830639;;Pycnarrhena tumefacta Miers;Pycnarrhena tumefacta;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Menispermaceae;Pycnarrhena;Pycnarrhena tumefacta;6;7707728.0;220.0;399.0;2411.0;7268777.0;3830639.0;False;Magnoliopsida;
1570;5648124;;Pyrrosia lanceolata (L.) Farw.;Pyrrosia lanceolata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Pyrrosia;Pyrrosia lanceolata;6;7707728.0;7228684.0;392.0;2368.0;3229304.0;5648124.0;False;Polypodiopsida;
1571;5648066;;Pyrrosia longifolia (Burm.fil.) C.V.Morton;Pyrrosia longifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Pyrrosia;Pyrrosia longifolia;6;7707728.0;7228684.0;392.0;2368.0;3229304.0;5648066.0;False;Polypodiopsida;
1572;2881060;;Quercus lusitanica Lam.;Quercus lusitanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fagales;Fagaceae;Quercus;Quercus lusitanica;6;7707728.0;220.0;1354.0;4689.0;2877951.0;2881060.0;False;Magnoliopsida;
1573;7678430;5329707.0;Raphidophora decursiva (Roxb.) A.Schott;Raphidophora decursiva;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Rhaphidophora;Rhaphidophora decursiva;6;7707728.0;196.0;551.0;6979.0;2866130.0;5329707.0;True;Liliopsida;
1574;8333708;2866130.0;Raphidophora Hassk.;Raphidophora;GENUS;SYNONYM;96;HIGHERRANK;Plantae;Tracheophyta;Alismatales;Araceae;Rhaphidophora;;6;7707728.0;196.0;551.0;6979.0;2866130.0;;True;Liliopsida;
1575;3169787;;Rauvolfia serpentina (L.) Benth. ex Kurz;Rauvolfia serpentina;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Rauvolfia;Rauvolfia serpentina;6;7707728.0;220.0;412.0;6701.0;3169769.0;3169787.0;False;Magnoliopsida;
1576;5334805;;Rennellia speciosa (Wall. ex Kurz) Hook.f.;Rennellia speciosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Rennellia;Rennellia speciosa;6;7707728.0;220.0;412.0;8798.0;2893668.0;5334805.0;False;Magnoliopsida;
1577;5329654;;Rhaphidophora puberula Engl.;Rhaphidophora puberula;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Rhaphidophora;Rhaphidophora puberula;6;7707728.0;196.0;551.0;6979.0;2866130.0;5329654.0;False;Liliopsida;
1578;3086528;;Rhizophora mangle L.;Rhizophora mangle;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Malpighiales;Rhizophoraceae;Rhizophora;Rhizophora mangle;6;7707728.0;220.0;1414.0;6671.0;3086525.0;3086528.0;False;Magnoliopsida;
1579;3185983;;Rhodamnia cinerea Jack;Rhodamnia cinerea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Rhodamnia;Rhodamnia cinerea;6;7707728.0;220.0;690.0;5014.0;3185949.0;3185983.0;False;Magnoliopsida;
1580;3186016;;Rhodamnia rubescens (Benth.) Miq.;Rhodamnia rubescens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Myrtaceae;Rhodamnia;Rhodamnia rubescens;6;7707728.0;220.0;690.0;5014.0;3185949.0;3186016.0;False;Magnoliopsida;
1581;3190544;;Rhus glabra L.;Rhus glabra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Rhus;Rhus glabra;6;7707728.0;220.0;933.0;2398.0;3190534.0;3190544.0;False;Magnoliopsida;
1582;2721618;;Rhynchospora colorata (L.) H.Pfeiff.;Rhynchospora colorata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Cyperaceae;Rhynchospora;Rhynchospora colorata;6;7707728.0;196.0;1369.0;7708.0;2701052.0;2721618.0;False;Liliopsida;
1583;3086526;;Rhizophora apiculata Blume;Rhizophora apiculata;SPECIES;ACCEPTED;81;FUZZY;Plantae;Tracheophyta;Malpighiales;Rhizophoraceae;Rhizophora;Rhizophora apiculata;6;7707728.0;220.0;1414.0;6671.0;3086525.0;3086526.0;False;Magnoliopsida;
1584;3887135;;Rotheca serrata (L.) Steane & Mabb.;Rotheca serrata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Rotheca;Rotheca serrata;6;7707728.0;220.0;408.0;2497.0;7307127.0;3887135.0;False;Magnoliopsida;
1585;7780480;;Rourea minor (Gaertn.) Alston;Rourea minor;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Oxalidales;Connaraceae;Rourea;Rourea minor;6;7707728.0;220.0;7224021.0;6669.0;3032534.0;7780480.0;False;Magnoliopsida;
1586;2892192;;Rubia cordifolia L.;Rubia cordifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Rubia;Rubia cordifolia;6;7707728.0;220.0;412.0;8798.0;2892184.0;2892192.0;False;Magnoliopsida;
1587;2997267;;Rubus alceifolius Poir.;Rubus alceifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Rubus;Rubus alceifolius;6;7707728.0;220.0;691.0;5015.0;2988638.0;2997267.0;False;Magnoliopsida;
1588;2996841;;Rubus cuneifolius Pursh;Rubus cuneifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Rubus;Rubus cuneifolius;6;7707728.0;220.0;691.0;5015.0;2988638.0;2996841.0;False;Magnoliopsida;
1589;2989222;;Rubus tricolor Focke;Rubus tricolor;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Rubus;Rubus tricolor;6;7707728.0;220.0;691.0;5015.0;2988638.0;2989222.0;False;Magnoliopsida;
1590;5572994;;Ruellia simplex Wright;Ruellia simplex;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Ruellia;Ruellia simplex;6;7707728.0;220.0;408.0;2393.0;3171840.0;5572994.0;False;Magnoliopsida;
1591;5421447;;Salomonia cantoniensis Lour.;Salomonia cantoniensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Polygalaceae;Salomonia;Salomonia cantoniensis;6;7707728.0;220.0;1370.0;2417.0;3191478.0;5421447.0;False;Magnoliopsida;
1592;2926992;;Salvia hispanica L.;Salvia hispanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Salvia;Salvia hispanica;6;7707728.0;220.0;408.0;2497.0;2926981.0;2926992.0;False;Magnoliopsida;
1593;3778854;;Sanchezia oblonga Ruiz & Pav.;Sanchezia oblonga;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Sanchezia;Sanchezia oblonga;6;7707728.0;220.0;408.0;2393.0;3173029.0;3778854.0;False;Magnoliopsida;
1594;2897763;5336165.0;Sarcocephalus latifolius (Sm.) E.A.Bruce;Sarcocephalus latifolius;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Nauclea;Nauclea latifolia;6;7707728.0;220.0;412.0;8798.0;7487168.0;5336165.0;True;Magnoliopsida;
1595;5537242;;Sarcotheca macrophylla Blume;Sarcotheca macrophylla;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Oxalidales;Oxalidaceae;Sarcotheca;Sarcotheca macrophylla;6;7707728.0;220.0;7224021.0;6697.0;3232006.0;5537242.0;False;Magnoliopsida;
1596;3777015;3778377.0;Sericocalyx crispus (L.) Bremek.;Sericocalyx crispus;SPECIES;SYNONYM;80;FUZZY;Plantae;Tracheophyta;Lamiales;Acanthaceae;Strobilanthes;Strobilanthes scaber;6;7707728.0;220.0;408.0;2393.0;6359394.0;3778377.0;True;Magnoliopsida;
